label,sp,t,rpm,rpm_sp,out
baseline,120.0,4743225,-0.0,120.0,0.0
baseline,120.0,4743235,-0.0,120.0,0.0
baseline,120.0,4743245,-0.0,120.0,0.0
baseline,120.0,4743255,-0.0,120.0,0.0
baseline,120.0,4743265,-0.0,120.0,0.0
baseline,120.0,4743275,-0.0,120.0,0.0
baseline,120.0,4743285,-0.0,120.0,0.0
baseline,120.0,4743295,-0.0,120.0,0.0
baseline,120.0,4743305,-0.0,120.0,0.0
baseline,120.0,4743315,-0.0,120.0,0.0
baseline,120.0,4743325,-0.0,120.0,0.0
baseline,120.0,4743335,-0.0,120.0,0.0
baseline,120.0,4743345,-0.0,120.0,0.0
baseline,120.0,4743355,-0.0,120.0,0.0
baseline,120.0,4743365,-0.0,120.0,0.0
baseline,120.0,4743375,-0.0,120.0,0.0
baseline,120.0,4743385,-0.0,120.0,0.0
baseline,120.0,4743395,-0.0,120.0,0.0
baseline,120.0,4743405,-0.0,120.0,0.0
baseline,120.0,4743415,-0.0,120.0,0.0
baseline,120.0,4743425,-0.0,120.0,0.0
baseline,120.0,4743435,-0.0,120.0,0.0
baseline,120.0,4743445,-0.0,120.0,0.0
baseline,120.0,4743455,-0.0,120.0,0.0
baseline,120.0,4743465,-0.0,120.0,0.0
baseline,120.0,4743475,-0.0,120.0,0.0
baseline,120.0,4743485,-0.0,120.0,0.0
baseline,120.0,4743495,-0.0,120.0,0.0
baseline,120.0,4743505,-0.0,120.0,0.0
baseline,120.0,4743515,-0.0,120.0,0.0
baseline,120.0,4743525,-0.0,120.0,0.0
baseline,120.0,4743535,-0.0,120.0,0.0
baseline,120.0,4743545,-0.0,120.0,0.0
baseline,120.0,4743555,-0.0,120.0,0.0
baseline,120.0,4743565,-0.0,120.0,0.0
baseline,120.0,4743575,-0.0,120.0,0.0
baseline,120.0,4743585,-0.0,120.0,0.0
baseline,120.0,4743595,-0.0,120.0,0.0
baseline,120.0,4743605,-0.0,120.0,0.0
baseline,120.0,4743615,-0.0,120.0,0.0
baseline,120.0,4743625,-0.0,120.0,0.0
baseline,120.0,4743635,-0.0,120.0,0.0
baseline,120.0,4743645,-0.0,120.0,0.0
baseline,120.0,4743655,-0.0,120.0,0.0
baseline,120.0,4743665,-0.0,120.0,0.0
baseline,120.0,4743675,-0.0,120.0,0.0
baseline,120.0,4743685,-0.0,120.0,0.0
baseline,120.0,4743695,-0.0,120.0,0.0
baseline,120.0,4743705,-0.0,120.0,0.0
baseline,120.0,4743715,-0.0,120.0,0.0
baseline,120.0,4743725,-0.0,120.0,0.0
baseline,120.0,4743735,-0.0,120.0,0.0
baseline,120.0,4743745,-0.0,120.0,0.0
baseline,120.0,4743755,-0.0,120.0,0.0
baseline,120.0,4743765,-0.0,120.0,0.0
baseline,120.0,4743775,-0.0,120.0,0.0
baseline,120.0,4743785,-0.0,120.0,0.0
baseline,120.0,4743795,-0.0,120.0,0.0
baseline,120.0,4743805,-0.0,120.0,0.0
baseline,120.0,4743815,-0.0,120.0,0.0
baseline,120.0,4743825,-0.0,120.0,0.0
baseline,120.0,4743835,-0.0,120.0,0.0
baseline,120.0,4743845,-0.0,120.0,0.0
baseline,120.0,4743855,-0.0,120.0,0.0
baseline,120.0,4743865,-0.0,120.0,0.0
baseline,120.0,4743875,-0.0,120.0,0.0
baseline,120.0,4743885,-0.0,120.0,0.0
baseline,120.0,4743895,-0.0,120.0,0.0
baseline,120.0,4743905,-0.0,120.0,0.0
baseline,120.0,4743915,-0.0,120.0,0.0
baseline,120.0,4743925,-0.0,120.0,0.0
baseline,120.0,4743935,-0.0,120.0,0.0
baseline,120.0,4743945,-0.0,120.0,0.0
baseline,120.0,4743955,-0.0,120.0,0.0
baseline,120.0,4743965,-0.0,120.0,0.0
baseline,120.0,4743975,-0.0,120.0,0.0
baseline,120.0,4743985,-0.0,120.0,0.0
baseline,120.0,4743995,-0.0,120.0,0.0
baseline,120.0,4744005,-0.0,120.0,0.0
baseline,120.0,4744015,-0.0,120.0,0.0
baseline,120.0,4744025,-0.0,120.0,0.0
baseline,120.0,4744035,-0.0,120.0,0.0
baseline,120.0,4744045,-0.0,120.0,0.0
baseline,120.0,4744055,-0.0,120.0,0.0
baseline,120.0,4744065,-0.0,120.0,0.0
baseline,120.0,4744075,-0.0,120.0,0.0
baseline,120.0,4744085,-0.0,120.0,0.0
baseline,120.0,4744095,-0.0,120.0,0.0
baseline,120.0,4744105,-0.0,120.0,0.0
baseline,120.0,4744115,-0.0,120.0,0.0
baseline,120.0,4744125,-0.0,120.0,0.0
baseline,120.0,4744135,-0.0,120.0,0.0
baseline,120.0,4744145,-0.0,120.0,0.0
baseline,120.0,4744155,-0.0,120.0,0.0
baseline,120.0,4744165,-0.0,120.0,0.0
baseline,120.0,4744175,-0.0,120.0,0.0
baseline,120.0,4744185,-0.0,120.0,0.0
baseline,120.0,4744195,-0.0,120.0,0.0
baseline,120.0,4744205,-0.0,120.0,0.0
baseline,120.0,4744215,-0.0,120.0,0.0
baseline,120.0,4744225,-0.0,120.0,0.0
baseline,120.0,4744235,-0.0,120.0,0.0
baseline,120.0,4744245,-0.0,120.0,0.0
baseline,120.0,4744255,-0.0,120.0,0.0
baseline,120.0,4744265,-0.0,120.0,0.0
baseline,120.0,4744275,-0.0,120.0,0.0
baseline,120.0,4744285,-0.0,120.0,0.0
baseline,120.0,4744295,-0.0,120.0,0.0
baseline,120.0,4744305,-0.0,120.0,0.0
baseline,120.0,4744315,-0.0,120.0,0.0
baseline,120.0,4744325,-0.0,120.0,0.0
baseline,120.0,4744335,-0.0,120.0,0.0
baseline,120.0,4744345,-0.0,120.0,0.0
baseline,120.0,4744355,-0.0,120.0,0.0
baseline,120.0,4744365,-0.0,120.0,0.0
baseline,120.0,4744375,-0.0,120.0,0.0
baseline,120.0,4744385,-0.0,120.0,0.0
baseline,120.0,4744395,-0.0,120.0,0.0
baseline,120.0,4744405,-0.0,120.0,0.0
baseline,120.0,4744415,-0.0,120.0,0.0
baseline,120.0,4744425,-0.0,120.0,0.0
baseline,120.0,4744435,-0.0,120.0,0.0
baseline,120.0,4744445,-0.0,120.0,0.0
baseline,120.0,4744455,-0.0,120.0,0.0
baseline,120.0,4744465,-0.0,120.0,0.0
baseline,120.0,4744475,-0.0,120.0,0.0
baseline,120.0,4744485,-0.0,120.0,0.0
baseline,120.0,4744495,-0.0,120.0,0.0
baseline,120.0,4744505,-0.0,120.0,0.0
baseline,120.0,4744515,-0.0,120.0,0.0
baseline,120.0,4744525,-0.0,120.0,0.0
baseline,120.0,4744535,-0.0,120.0,0.0
baseline,120.0,4744545,-0.0,120.0,0.0
baseline,120.0,4744555,-0.0,120.0,0.0
baseline,120.0,4744565,-0.0,120.0,0.0
baseline,120.0,4744575,-0.0,120.0,0.0
baseline,120.0,4744585,-0.0,120.0,0.0
baseline,120.0,4744595,-0.0,120.0,0.0
baseline,120.0,4744605,-0.0,120.0,0.0
baseline,120.0,4744615,-0.0,120.0,0.0
baseline,120.0,4744625,-0.0,120.0,0.0
baseline,120.0,4744635,-0.0,120.0,0.0
baseline,120.0,4744645,-0.0,120.0,0.0
baseline,120.0,4744655,-0.0,120.0,0.0
baseline,120.0,4744665,-0.0,120.0,0.0
baseline,120.0,4744675,-0.0,120.0,0.0
baseline,120.0,4744685,-0.0,120.0,0.0
baseline,120.0,4744695,-0.0,120.0,0.0
baseline,120.0,4744705,-0.0,120.0,0.0
baseline,120.0,4744715,-0.0,120.0,0.0
baseline,120.0,4744725,-0.0,120.0,0.0
baseline,120.0,4744735,-0.0,120.0,0.0
baseline,120.0,4744745,-0.0,120.0,0.0
baseline,120.0,4744755,-0.0,120.0,0.0
baseline,120.0,4744765,-0.0,120.0,0.0
baseline,120.0,4744775,-0.0,120.0,0.0
baseline,120.0,4744785,-0.0,120.0,0.0
baseline,120.0,4744795,-0.0,120.0,0.0
baseline,120.0,4744805,-0.0,120.0,0.0
baseline,120.0,4744815,-0.0,120.0,0.0
baseline,120.0,4744825,-0.0,120.0,0.0
baseline,120.0,4744835,-0.0,120.0,0.0
baseline,120.0,4744845,-0.0,120.0,0.0
baseline,120.0,4744855,-0.0,120.0,0.0
baseline,120.0,4744865,-0.0,120.0,0.0
baseline,120.0,4744875,-0.0,120.0,0.0
baseline,120.0,4744885,-0.0,120.0,0.0
baseline,120.0,4744895,-0.0,120.0,0.0
baseline,120.0,4744905,-0.0,120.0,0.0
baseline,120.0,4744915,-0.0,120.0,0.0
baseline,120.0,4744925,-0.0,120.0,0.0
baseline,120.0,4744935,-0.0,120.0,0.0
baseline,120.0,4744945,-0.0,120.0,0.0
baseline,120.0,4744955,-0.0,120.0,0.0
baseline,120.0,4744965,-0.0,120.0,0.0
baseline,120.0,4744975,-0.0,120.0,0.0
baseline,120.0,4744985,-0.0,120.0,0.0
baseline,120.0,4744995,-0.0,120.0,0.0
baseline,120.0,4745005,-0.0,120.0,0.0
baseline,120.0,4745015,-0.0,120.0,0.0
baseline,120.0,4745025,-0.0,120.0,0.0
baseline,120.0,4745035,-0.0,120.0,0.0
baseline,120.0,4745045,-0.0,120.0,0.0
baseline,120.0,4745055,-0.0,120.0,0.0
baseline,120.0,4745065,-0.0,120.0,0.0
baseline,120.0,4745075,-0.0,120.0,0.0
baseline,120.0,4745085,-0.0,120.0,0.0
baseline,120.0,4745095,-0.0,120.0,0.0
baseline,120.0,4745105,-0.0,120.0,0.0
baseline,120.0,4745115,-0.0,120.0,0.0
baseline,120.0,4745125,-0.0,120.0,0.0
baseline,120.0,4745135,-0.0,120.0,0.0
baseline,120.0,4745145,-0.0,120.0,0.0
baseline,120.0,4745155,-0.0,120.0,0.0
baseline,120.0,4745165,-0.0,120.0,0.0
baseline,120.0,4745175,-0.0,120.0,0.0
baseline,120.0,4745185,-0.0,120.0,0.0
baseline,120.0,4745195,-0.0,120.0,0.0
baseline,120.0,4745205,-0.0,120.0,0.0
baseline,120.0,4745215,-0.0,120.0,0.0
baseline,120.0,4745225,-0.0,120.0,0.0
baseline,120.0,4745235,-0.0,120.0,0.0
baseline,120.0,4745245,-0.0,120.0,0.0
baseline,120.0,4745255,-0.0,120.0,0.0
baseline,120.0,4745265,-0.0,120.0,0.0
baseline,120.0,4745275,-0.0,120.0,0.0
baseline,120.0,4745285,-0.0,120.0,0.0
baseline,120.0,4745295,-0.0,120.0,0.0
baseline,120.0,4745305,-0.0,120.0,0.0
baseline,120.0,4745315,-0.0,120.0,0.0
baseline,120.0,4745325,-0.0,120.0,0.0
baseline,120.0,4745335,-0.0,120.0,0.0
baseline,120.0,4745345,-0.0,120.0,0.0
baseline,120.0,4745355,-0.0,120.0,0.0
baseline,120.0,4745365,-0.0,120.0,0.0
baseline,120.0,4745375,-0.0,120.0,0.0
baseline,120.0,4745385,-0.0,120.0,0.0
baseline,120.0,4745395,-0.0,120.0,0.0
baseline,120.0,4745405,-0.0,120.0,0.0
baseline,120.0,4745415,-0.0,120.0,0.0
baseline,120.0,4745425,-0.0,120.0,0.0
baseline,120.0,4745435,-0.0,120.0,0.0
baseline,120.0,4745445,-0.0,120.0,0.0
baseline,120.0,4745455,-0.0,120.0,0.0
baseline,120.0,4745465,-0.0,120.0,0.0
baseline,120.0,4745475,-0.0,120.0,0.0
baseline,120.0,4745485,-0.0,120.0,0.0
baseline,120.0,4745495,-0.0,120.0,0.0
baseline,120.0,4745505,-0.0,120.0,0.0
baseline,120.0,4745515,-0.0,120.0,0.0
baseline,120.0,4745525,-0.0,120.0,0.0
baseline,120.0,4745535,-0.0,120.0,0.0
baseline,120.0,4745545,-0.0,120.0,0.0
baseline,120.0,4745555,-0.0,120.0,0.0
baseline,120.0,4745565,-0.0,120.0,0.0
baseline,120.0,4745575,-0.0,120.0,0.0
baseline,120.0,4745585,-0.0,120.0,0.0
baseline,120.0,4745595,-0.0,120.0,0.0
baseline,120.0,4745605,-0.0,120.0,0.0
baseline,120.0,4745615,-0.0,120.0,0.0
baseline,120.0,4745625,-0.0,120.0,0.0
baseline,120.0,4745635,-0.0,120.0,0.0
baseline,120.0,4745645,-0.0,120.0,0.0
baseline,120.0,4745655,-0.0,120.0,0.0
baseline,120.0,4745665,-0.0,120.0,0.0
baseline,120.0,4745675,-0.0,120.0,0.0
baseline,120.0,4745685,-0.0,120.0,0.0
baseline,120.0,4745695,-0.0,120.0,0.0
baseline,120.0,4745705,-0.0,120.0,0.0
baseline,120.0,4745715,-0.0,120.0,0.0
baseline,120.0,4745725,-0.0,120.0,0.0
baseline,120.0,4745735,-0.0,120.0,0.0
baseline,120.0,4745745,-0.0,120.0,0.0
baseline,120.0,4745755,-0.0,120.0,0.0
baseline,120.0,4745765,-0.0,120.0,0.0
baseline,120.0,4745775,-0.0,120.0,0.0
baseline,120.0,4745785,-0.0,120.0,0.0
baseline,120.0,4745795,-0.0,120.0,0.0
baseline,120.0,4745805,-0.0,120.0,0.0
baseline,120.0,4745815,-0.0,120.0,0.0
baseline,120.0,4745825,-0.0,120.0,0.0
baseline,120.0,4745835,-0.0,120.0,0.0
baseline,120.0,4745845,-0.0,120.0,0.0
baseline,120.0,4745855,-0.0,120.0,0.0
baseline,120.0,4745865,-0.0,120.0,0.0
baseline,120.0,4745875,-0.0,120.0,0.0
baseline,120.0,4745885,-0.0,120.0,0.0
baseline,120.0,4745895,-0.0,120.0,0.0
baseline,120.0,4745905,-0.0,120.0,0.0
baseline,120.0,4745915,-0.0,120.0,0.0
baseline,120.0,4745925,-0.0,120.0,0.0
baseline,120.0,4745935,-0.0,120.0,0.0
baseline,120.0,4745945,-0.0,120.0,0.0
baseline,120.0,4745955,-0.0,120.0,0.0
baseline,120.0,4745965,-0.0,120.0,0.0
baseline,120.0,4745975,-0.0,120.0,0.0
baseline,120.0,4745985,-0.0,120.0,0.0
baseline,120.0,4745995,-0.0,120.0,0.0
baseline,120.0,4746005,-0.0,120.0,0.0
baseline,120.0,4746015,-0.0,120.0,0.0
baseline,120.0,4746025,-0.0,120.0,0.0
baseline,120.0,4746035,-0.0,120.0,0.0
baseline,120.0,4746045,-0.0,120.0,0.0
baseline,120.0,4746055,-0.0,120.0,0.0
baseline,120.0,4746065,-0.0,120.0,0.0
baseline,120.0,4746075,-0.0,120.0,0.0
baseline,120.0,4746085,-0.0,120.0,0.0
baseline,120.0,4746095,-0.0,120.0,0.0
baseline,120.0,4746105,-0.0,120.0,0.0
baseline,120.0,4746115,-0.0,120.0,0.0
baseline,120.0,4746125,-0.0,120.0,0.0
baseline,120.0,4746135,-0.0,120.0,0.0
baseline,120.0,4746145,-0.0,120.0,0.0
baseline,120.0,4746155,-0.0,120.0,0.0
baseline,120.0,4746165,-0.0,120.0,0.0
baseline,120.0,4746175,-0.0,120.0,0.0
baseline,120.0,4746185,-0.0,120.0,0.0
baseline,120.0,4746195,-0.0,120.0,0.0
baseline,120.0,4746205,-0.0,120.0,0.0
baseline,120.0,4746215,-0.0,120.0,0.0
baseline,120.0,4746225,-0.0,120.0,0.0
baseline,120.0,4746235,-0.0,120.0,0.0
baseline,120.0,4746245,-0.0,120.0,0.0
baseline,120.0,4746255,-0.0,120.0,0.0
baseline,120.0,4746265,-0.0,120.0,0.0
baseline,120.0,4746275,-0.0,120.0,0.0
baseline,120.0,4746285,-0.0,120.0,0.0
baseline,120.0,4746295,-0.0,120.0,0.0
baseline,120.0,4746305,-0.0,120.0,0.0
baseline,120.0,4746315,-0.0,120.0,0.0
baseline,120.0,4746325,-0.0,120.0,0.0
baseline,120.0,4746335,-0.0,120.0,0.0
baseline,120.0,4746345,-0.0,120.0,0.0
baseline,120.0,4746355,-0.0,120.0,0.0
baseline,120.0,4746365,-0.0,120.0,0.0
baseline,120.0,4746375,-0.0,120.0,0.0
baseline,120.0,4746385,-0.0,120.0,0.0
baseline,120.0,4746395,-0.0,120.0,0.0
baseline,120.0,4746405,-0.0,120.0,0.0
baseline,120.0,4746415,-0.0,120.0,0.0
baseline,120.0,4746425,-0.0,120.0,0.0
baseline,120.0,4746435,-0.0,120.0,0.0
baseline,120.0,4746445,-0.0,120.0,0.0
baseline,120.0,4746455,-0.0,120.0,0.0
baseline,120.0,4746465,-0.0,120.0,0.0
baseline,120.0,4746475,-0.0,120.0,0.0
baseline,120.0,4746485,-0.0,120.0,0.0
baseline,120.0,4746495,-0.0,120.0,0.0
baseline,120.0,4746505,-0.0,120.0,0.0
baseline,120.0,4746515,-0.0,120.0,0.0
baseline,120.0,4746525,-0.0,120.0,0.0
baseline,120.0,4746535,-0.0,120.0,0.0
baseline,120.0,4746545,-0.0,120.0,0.0
baseline,120.0,4746555,-0.0,120.0,0.0
baseline,120.0,4746565,-0.0,120.0,0.0
baseline,120.0,4746575,-0.0,120.0,0.0
baseline,120.0,4746585,-0.0,120.0,0.0
baseline,120.0,4746595,-0.0,120.0,0.0
baseline,120.0,4746605,-0.0,120.0,0.0
baseline,120.0,4746615,-0.0,120.0,0.0
baseline,120.0,4746625,-0.0,120.0,0.0
baseline,120.0,4746635,-0.0,120.0,0.0
baseline,120.0,4746645,-0.0,120.0,0.0
baseline,120.0,4746655,-0.0,120.0,0.0
baseline,120.0,4746665,-0.0,120.0,0.0
baseline,120.0,4746675,-0.0,120.0,0.0
baseline,120.0,4746685,-0.0,120.0,0.0
baseline,120.0,4746695,-0.0,120.0,0.0
baseline,120.0,4746705,-0.0,120.0,0.0
baseline,120.0,4746715,-0.0,120.0,0.0
baseline,120.0,4746725,-0.0,120.0,0.0
baseline,120.0,4746735,-0.0,120.0,0.0
baseline,120.0,4746745,-0.0,120.0,0.0
baseline,120.0,4746755,-0.0,120.0,0.0
baseline,120.0,4746765,-0.0,120.0,0.0
baseline,120.0,4746775,-0.0,120.0,0.0
baseline,120.0,4746785,-0.0,120.0,0.0
baseline,120.0,4746795,-0.0,120.0,0.0
baseline,120.0,4746805,-0.0,120.0,0.0
baseline,120.0,4746815,-0.0,120.0,0.0
baseline,120.0,4746825,-0.0,120.0,0.0
baseline,120.0,4746835,-0.0,120.0,0.0
baseline,120.0,4746845,-0.0,120.0,0.0
baseline,120.0,4746855,-0.0,120.0,0.0
baseline,120.0,4746865,-0.0,120.0,0.0
baseline,120.0,4746875,-0.0,120.0,0.0
baseline,120.0,4746885,-0.0,120.0,0.0
baseline,120.0,4746895,-0.0,120.0,0.0
baseline,120.0,4746905,-0.0,120.0,0.0
baseline,120.0,4746915,-0.0,120.0,0.0
baseline,120.0,4746925,-0.0,120.0,0.0
baseline,120.0,4746935,-0.0,120.0,0.0
baseline,120.0,4746945,-0.0,120.0,0.0
baseline,120.0,4746955,-0.0,120.0,0.0
baseline,120.0,4746965,-0.0,120.0,0.0
baseline,120.0,4746975,-0.0,120.0,0.0
baseline,120.0,4746985,-0.0,120.0,0.0
baseline,120.0,4746995,-0.0,120.0,0.0
baseline,120.0,4747005,-0.0,120.0,0.0
baseline,120.0,4747015,-0.0,120.0,0.0
baseline,120.0,4747025,-0.0,120.0,0.0
baseline,120.0,4747035,-0.0,120.0,0.0
baseline,120.0,4747045,-0.0,120.0,0.0
baseline,120.0,4747055,-0.0,120.0,0.0
baseline,120.0,4747065,-0.0,120.0,0.0
baseline,120.0,4747075,-0.0,120.0,0.0
baseline,120.0,4747085,-0.0,120.0,0.0
baseline,120.0,4747095,-0.0,120.0,0.0
baseline,120.0,4747105,-0.0,120.0,0.0
baseline,120.0,4747115,-0.0,120.0,0.0
baseline,120.0,4747125,-0.0,120.0,0.0
baseline,120.0,4747135,-0.0,120.0,0.0
baseline,120.0,4747145,-0.0,120.0,0.0
baseline,120.0,4747155,-0.0,120.0,0.0
baseline,120.0,4747165,-0.0,120.0,0.0
baseline,120.0,4747175,-0.0,120.0,0.0
baseline,120.0,4747185,-0.0,120.0,0.0
baseline,120.0,4747195,-0.0,120.0,0.0
baseline,120.0,4747205,-0.0,120.0,0.0
baseline,120.0,4747215,-0.0,120.0,0.0
baseline,120.0,4747225,-0.0,120.0,0.0
baseline,120.0,4747235,-0.0,120.0,0.0
baseline,120.0,4747245,-0.0,120.0,0.0
baseline,120.0,4747255,-0.0,120.0,0.0
baseline,120.0,4747265,-0.0,120.0,0.0
baseline,120.0,4747275,-0.0,120.0,0.0
baseline,120.0,4747285,-0.0,120.0,0.0
baseline,120.0,4747295,-0.0,120.0,0.0
baseline,120.0,4747305,-0.0,120.0,0.0
baseline,120.0,4747315,-0.0,120.0,0.0
baseline,120.0,4747325,-0.0,120.0,0.0
baseline,120.0,4747335,-0.0,120.0,0.0
baseline,120.0,4747345,-0.0,120.0,0.0
baseline,120.0,4747355,-0.0,120.0,0.0
baseline,120.0,4747365,-0.0,120.0,0.0
baseline,120.0,4747375,-0.0,120.0,0.0
baseline,120.0,4747385,-0.0,120.0,0.0
baseline,120.0,4747395,-0.0,120.0,0.0
baseline,120.0,4747405,-0.0,120.0,0.0
baseline,120.0,4747415,-0.0,120.0,0.0
baseline,120.0,4747425,-0.0,120.0,0.0
baseline,120.0,4747435,-0.0,120.0,0.0
baseline,120.0,4747445,-0.0,120.0,0.0
baseline,120.0,4747455,-0.0,120.0,0.0
baseline,120.0,4747465,-0.0,120.0,0.0
baseline,120.0,4747475,-0.0,120.0,0.0
baseline,120.0,4747485,-0.0,120.0,0.0
baseline,120.0,4747495,-0.0,120.0,0.0
baseline,120.0,4747505,-0.0,120.0,0.0
baseline,120.0,4747515,-0.0,120.0,0.0
baseline,120.0,4747525,-0.0,120.0,0.0
baseline,120.0,4747535,-0.0,120.0,0.0
baseline,120.0,4747545,-0.0,120.0,0.0
baseline,120.0,4747555,-0.0,120.0,0.0
baseline,120.0,4747565,-0.0,120.0,0.0
baseline,120.0,4747575,-0.0,120.0,0.0
baseline,120.0,4747585,-0.0,120.0,0.0
baseline,120.0,4747595,-0.0,120.0,0.0
baseline,120.0,4747605,-0.0,120.0,0.0
baseline,120.0,4747615,-0.0,120.0,0.0
baseline,120.0,4747625,-0.0,120.0,0.0
baseline,120.0,4747635,-0.0,120.0,0.0
baseline,120.0,4747645,-0.0,120.0,0.0
baseline,120.0,4747655,-0.0,120.0,0.0
baseline,120.0,4747665,-0.0,120.0,0.0
baseline,120.0,4747675,-0.0,120.0,0.0
baseline,120.0,4747685,-0.0,120.0,0.0
baseline,120.0,4747695,-0.0,120.0,0.0
baseline,120.0,4747705,-0.0,120.0,0.0
baseline,120.0,4747715,-0.0,120.0,0.0
baseline,120.0,4747725,-0.0,120.0,0.0
baseline,120.0,4747735,-0.0,120.0,0.0
baseline,120.0,4747745,-0.0,120.0,0.0
baseline,120.0,4747755,-0.0,120.0,0.0
baseline,120.0,4747765,-0.0,120.0,0.0
baseline,120.0,4747775,-0.0,120.0,0.0
baseline,120.0,4747785,-0.0,120.0,0.0
baseline,120.0,4747795,-0.0,120.0,0.0
baseline,120.0,4747805,-0.0,120.0,0.0
baseline,120.0,4747815,-0.0,120.0,0.0
baseline,120.0,4747825,-0.0,120.0,0.0
baseline,120.0,4747835,-0.0,120.0,0.0
baseline,120.0,4747845,-0.0,120.0,0.0
baseline,120.0,4747855,-0.0,120.0,0.0
baseline,120.0,4747865,-0.0,120.0,0.0
baseline,120.0,4747875,-0.0,120.0,0.0
baseline,120.0,4747885,-0.0,120.0,0.0
baseline,120.0,4747895,-0.0,120.0,0.0
baseline,120.0,4747905,-0.0,120.0,0.0
baseline,120.0,4747915,-0.0,120.0,0.0
baseline,120.0,4747925,-0.0,120.0,0.0
baseline,120.0,4747935,-0.0,120.0,0.0
baseline,120.0,4747945,-0.0,120.0,0.0
baseline,120.0,4747955,-0.0,120.0,0.0
baseline,120.0,4747965,-0.0,120.0,0.0
baseline,120.0,4747975,-0.0,120.0,0.0
baseline,120.0,4747985,-0.0,120.0,0.0
baseline,120.0,4747995,-0.0,120.0,0.0
baseline,120.0,4748005,-0.0,120.0,0.0
baseline,120.0,4748015,-0.0,120.0,0.0
baseline,120.0,4748025,-0.0,120.0,0.0
baseline,120.0,4748035,-0.0,120.0,0.0
baseline,120.0,4748045,-0.0,120.0,0.0
baseline,120.0,4748055,-0.0,120.0,0.0
baseline,120.0,4748065,-0.0,120.0,0.0
baseline,120.0,4748075,-0.0,120.0,0.0
baseline,120.0,4748085,-0.0,120.0,0.0
baseline,120.0,4748095,-0.0,120.0,0.0
baseline,120.0,4748105,-0.0,120.0,0.0
baseline,120.0,4748115,-0.0,120.0,0.0
baseline,120.0,4748125,-0.0,120.0,0.0
baseline,120.0,4748135,-0.0,120.0,0.0
baseline,120.0,4748145,-0.0,120.0,0.0
baseline,120.0,4748155,-0.0,120.0,0.0
baseline,120.0,4748165,-0.0,120.0,0.0
baseline,120.0,4748175,-0.0,120.0,0.0
baseline,120.0,4748185,-0.0,120.0,0.0
baseline,120.0,4748195,-0.0,120.0,0.0
baseline,120.0,4748205,-0.0,120.0,0.0
baseline,120.0,4748215,-0.0,120.0,0.0
baseline,120.0,4748225,-0.0,120.0,0.0
baseline,120.0,4748235,-0.0,120.0,0.0
baseline,120.0,4748245,-0.0,120.0,0.0
